iso,name
1,världen
2,Afrika
3,Nordamerika
5,Sydamerika
9,Oceanien
11,Västafrika
13,Centralamerika
14,Östafrika
15,Nordafrika
17,Centralafrika
18,"södra Afrika"
19,"Nord- och Sydamerika"
21,"norra Amerika"
29,Karibien
30,Östasien
34,Sydasien
35,Sydostasien
39,Sydeuropa
53,Australasien
54,Melanesien
57,"Mikronesiska öarna"
61,Polynesien
142,Asien
143,Centralasien
145,Västasien
150,Europa
151,Östeuropa
154,Nordeuropa
155,Västeuropa
419,Latinamerika
