iso,name
1,Heimurinn
2,Afríka
3,Norður-Ameríka
5,Suður-Ameríka
9,Eyjaálfa
11,Vestur-Afríka
13,Mið-Ameríka
14,Austur-Afríka
15,Norður-Afríka
17,Mið-Afríka
18,"Suðurhluti Afríku"
19,Ameríka
21,"Ameríka norðan Mexikó"
29,Karíbahafið
30,Austur-Asía
34,Suður-Asía
35,Suðaustur-Asía
39,Suður-Evrópa
53,Ástralasía
54,Melanesía
57,Míkrónesíusvæðið
61,Pólýnesía
142,Asía
143,Mið-Asía
145,Vestur-Asía
150,Evrópa
151,Austur-Evrópa
154,Norður-Evrópa
155,Vestur-Evrópa
419,"Rómanska Ameríka"
